Id. Parada,Cod. Via / Cod. Vía,Num. Portal,Suprimida,Denominació / Denominación,Línies / Líneas,Proximas_llegadas,geo_shape,geo_point_2d,geometry,latitud,longitud,hora_descarga
664.0,,65,0,Crist del Refugi - del Remolí (664),14,  Cast/La Punta - 4 min.   Est.del Nord - 6 min.   Est.del Nord - 21 min.   Cast/La Punta - 41 min.,"{""coordinates"": [-0.3639365492256364, 39.42470350239161], ""type"": ""Point""}","39.42470350239161, -0.3639365492256364",POINT (-0.3639365492256364 39.42470350239161),39.42470350239161,-0.3639365492256364,16:12:07
1145.0,,S/N,0,Campus de Burjassot (1145),63,  Est. del Nord - 7 min.   Est. del Nord - 30 min.,"{""coordinates"": [-0.42169964653488445, 39.509630083457694], ""type"": ""Point""}","39.509630083457694, -0.42169964653488445",POINT (-0.4216996465348845 39.50963008345769),39.509630083457694,-0.42169964653488445,16:12:07
1366.0,,CORTES D'ARENÓS,0,La Llum (1366),71,  Universitats - 9 min.   Universitats - 18 min.,"{""coordinates"": [-0.41714866161426606, 39.46845737329358], ""type"": ""Point""}","39.46845737329358, -0.41714866161426606",POINT (-0.4171486616142661 39.46845737329358),39.46845737329358,-0.41714866161426606,16:12:07
381.0,,49,0,Mossén Miguel Tarin (imparell) - Carretera de Paterna (381),62,  Benimàmet - Próximo   Benimàmet - 15 min.,"{""coordinates"": [-0.41605320943872726, 39.49713534639552], ""type"": ""Point""}","39.49713534639552, -0.41605320943872726",POINT (-0.4160532094387273 39.49713534639552),39.49713534639552,-0.41605320943872726,16:12:07
395.0,,53,0,Campament (imparell) - Joaquín Marín (395),"62,N3",  Est.del Nord - 9 min.   Est.del Nord - 20 min.,"{""coordinates"": [-0.4226941165430092, 39.50148699751043], ""type"": ""Point""}","39.50148699751043, -0.4226941165430092",POINT (-0.4226941165430092 39.50148699751043),39.50148699751043,-0.4226941165430092,16:12:07
1320.0,81576.0,6,0,Camp de Túria (parell) - Corts Valencianes (1320),"62,N3",  Benimàmet - 11 min.   Benimàmet - 21 min.,"{""coordinates"": [-0.40400419354279304, 39.49432534052181], ""type"": ""Point""}","39.49432534052181, -0.40400419354279304",POINT (-0.404004193542793 39.49432534052181),39.49432534052181,-0.40400419354279304,16:12:07
1321.0,81576.0,6 (DAVANT),0,Camp de Túria (imparell) - Corts Valencianes (1321),"62,N3",  Est.del Nord - 6 min.   Est.del Nord - 18 min.,"{""coordinates"": [-0.40337081510038314, 39.49391476445109], ""type"": ""Point""}","39.49391476445109, -0.40337081510038314",POINT (-0.4033708151003831 39.49391476445109),39.49391476445109,-0.40337081510038314,16:12:07
292.0,49500.0,S/N (SILVESTRE),0,Benifaraig a Montcada - Casa Silvestre (292),26,  Moncada - 9 min.   Moncada - 25 min.,"{""coordinates"": [-0.38604529372573154, 39.52525355985053], ""type"": ""Point""}","39.52525355985053, -0.38604529372573154",POINT (-0.3860452937257315 39.52525355985053),39.52525355985053,-0.38604529372573154,16:12:07
434.0,33900.0,JARDÍ,0,Giorgeta - Ctra. D'Escrivà (434),27,  La Torre - Próximo   La Torre - 8 min.,"{""coordinates"": [-0.38393378842095716, 39.45799732092898], ""type"": ""Point""}","39.45799732092898, -0.38393378842095716",POINT (-0.3839337884209572 39.45799732092898),39.45799732092898,-0.38393378842095716,16:12:07
485.0,18390.0,S/N (JARDÍ 9 D'OCTUBRE),0,Nou d'Octubre (485),"93,N4",  Av. Cid - Próximo   Av. Cid - 3 min.,"{""coordinates"": [-0.40557850645080745, 39.47013317475743], ""type"": ""Point""}","39.47013317475743, -0.40557850645080745",POINT (-0.4055785064508075 39.47013317475743),39.47013317475743,-0.40557850645080745,16:12:07
849.0,31740.0,112,0,Font d'en Corts (parell) - Mossén Palanca (849),14,  Castellar - 4 min.   Castellar - 21 min.,"{""coordinates"": [-0.35751203884286215, 39.444492271525384], ""type"": ""Point""}","39.444492271525384, -0.35751203884286215",POINT (-0.3575120388428621 39.44449227152538),39.444492271525384,-0.35751203884286215,16:12:07
929.0,46770.0,267,0,Carrera del Riu (imparell) - Canal (929),"14,15,24,25",  Cast/F.Alcedo - 6 min.   Pta.de la Mar - 17 min.   Cast/La Punta - 20 min.   Cast/F.Alcedo - 36 min.   Pta.de la Mar - 40 min.   Cast/La Punta - 57 min.,"{""coordinates"": [-0.34090115402451227, 39.42356462373024], ""type"": ""Point""}","39.42356462373024, -0.34090115402451227",POINT (-0.3409011540245123 39.42356462373024),39.42356462373024,-0.34090115402451227,16:12:07
931.0,,151,0,el Tremolar - Guadiana (931),14,  Cast/F.Alcedo - 10 min.   Cast/F.Alcedo - 40 min.,"{""coordinates"": [-0.35035269714630507, 39.42229023928656], ""type"": ""Point""}","39.42229023928656, -0.35035269714630507",POINT (-0.3503526971463051 39.42229023928656),39.42229023928656,-0.35035269714630507,16:12:07
934.0,,23 (DAVANT),0,el Tremolar - Camí del Cavalló (934),14,  Cast/La Punta - 10 min.   Cast/La Punta - 47 min.,"{""coordinates"": [-0.36099426786497923, 39.42349814485445], ""type"": ""Point""}","39.42349814485445, -0.36099426786497923",POINT (-0.3609942678649792 39.42349814485445),39.42349814485445,-0.36099426786497923,16:12:07
936.0,,100,0,el Tremolar - Séquia de l'Or (936),14,  Cast/La Punta - 11 min.   Cast/La Punta - 48 min.,"{""coordinates"": [-0.35620080490369793, 39.422615295518746], ""type"": ""Point""}","39.422615295518746, -0.35620080490369793",POINT (-0.3562008049036979 39.42261529551875),39.422615295518746,-0.35620080490369793,16:12:07
938.0,,163 (DAVANT),0,el Tremolar - Camí del Bracet (938),14,  Cast/La Punta - 13 min.   Cast/La Punta - 50 min.,"{""coordinates"": [-0.34504441349228704, 39.42131843170627], ""type"": ""Point""}","39.42131843170627, -0.34504441349228704",POINT (-0.345044413492287 39.42131843170627),39.42131843170627,-0.34504441349228704,16:12:07
939.0,46770.0,219,0,Carrera del Riu - Entrada casa Rosquilla (939),15,  Cast/La Punta - 24 min.,"{""coordinates"": [-0.3429951473059988, 39.43211317444846], ""type"": ""Point""}","39.43211317444846, -0.3429951473059988",POINT (-0.3429951473059988 39.43211317444846),39.43211317444846,-0.3429951473059988,16:12:07
949.0,,1 (DAVANT),0,Almàssera (949),16,  Vinalesa - 2 min.   Vinalesa - 9 min.,"{""coordinates"": [-0.3613584036763181, 39.51637262851342], ""type"": ""Point""}","39.51637262851342, -0.3613584036763181",POINT (-0.3613584036763181 39.51637262851342),39.51637262851342,-0.3613584036763181,16:12:07
1007.0,38290.0,26,0,Jesús Morante Borràs (I) - (1007),15,  Cast/La Punta - 2 min.   Cast/La Punta - 34 min.,"{""coordinates"": [-0.34543455299927084, 39.45101489021512], ""type"": ""Point""}","39.45101489021512, -0.34543455299927084",POINT (-0.3454345529992708 39.45101489021512),39.45101489021512,-0.34543455299927084,16:12:07
1010.0,38290.0,158,0,Jesús Morante Borrás (IV) (1010),15,  Cast/La Punta - 4 min.   Cast/La Punta - 36 min.,"{""coordinates"": [-0.3439874281076998, 39.44414756137639], ""type"": ""Point""}","39.44414756137639, -0.3439874281076998",POINT (-0.3439874281076998 39.44414756137639),39.44414756137639,-0.3439874281076998,16:12:07
1014.0,38290.0,75,0,Jesús Morante Borràs (VIII) -  (1014),15,  Cast/F.Alcedo - 16 min.   Cast/F.Alcedo - 51 min.,"{""coordinates"": [-0.34386496765355334, 39.44789369518285], ""type"": ""Point""}","39.44789369518285, -0.34386496765355334",POINT (-0.3438649676535533 39.44789369518285),39.44789369518285,-0.34386496765355334,16:12:07
1029.0,,72,0,Vicent Puchol - Font de Bonet (1029),14,  Castellar - 12 min.   Cast/F.Alcedo - 18 min.   Castellar - 29 min.   Cast/F.Alcedo - 47 min.,"{""coordinates"": [-0.36419505902750116, 39.4266084086136], ""type"": ""Point""}","39.4266084086136, -0.36419505902750116",POINT (-0.3641950590275012 39.4266084086136),39.4266084086136,-0.36419505902750116,16:12:07
1126.0,20280.0,74,0,Comte de Torrefiel - Josep Esteve (1126),"6,60",  Torrefiel - Próximo   Torrefiel - 4 min.   Torrefiel - 11 min.   Torrefiel - 18 min.,"{""coordinates"": [-0.3768122756845486, 39.4958258230829], ""type"": ""Point""}","39.4958258230829, -0.3768122756845486",POINT (-0.3768122756845486 39.4958258230829),39.4958258230829,-0.3768122756845486,16:12:07
1118.0,24420.0,29,0,Dr. Manuel Candela (imparell) - Rodríguez de Cepeda (1118),"30,40",  Natzaret - 5 min.   Est.del Nord - 11 min.   Est.del Nord - 26 min.   Natzaret - 47 min.,"{""coordinates"": [-0.3502674310412221, 39.46837632561385], ""type"": ""Point""}","39.46837632561385, -0.3502674310412221",POINT (-0.3502674310412221 39.46837632561385),39.46837632561385,-0.3502674310412221,16:12:07
966.0,35520.0,5,0,Vicent Zaragozà (966),10,  Sant Marcel.li - 3 min.   Sant Marcel.li - 15 min.,"{""coordinates"": [-0.3575740857631919, 39.48407868643406], ""type"": ""Point""}","39.48407868643406, -0.3575740857631919",POINT (-0.3575740857631919 39.48407868643406),39.48407868643406,-0.3575740857631919,16:12:07
1672.0,2910.0,143,0,Reina - Pescadors (1672),"19,92,N1",  Campanar - 7 min.   Est.del Nord - 10 min.   Campanar - 17 min.   Est.del Nord - 19 min.,"{""coordinates"": [-0.3285296166249586, 39.46986107034692], ""type"": ""Point""}","39.46986107034692, -0.3285296166249586",POINT (-0.3285296166249586 39.46986107034692),39.46986107034692,-0.3285296166249586,16:12:07
1682.0,61410.0,5 (ACC.),0,Primat Reig - Constitució (1682),"89,N2",  La Fe - 5 min.   La Fe - 11 min.,"{""coordinates"": [-0.3733874578847641, 39.49185652196218], ""type"": ""Point""}","39.49185652196218, -0.3733874578847641",POINT (-0.3733874578847641 39.49185652196218),39.49185652196218,-0.3733874578847641,16:12:07
1597.0,37470.0,78 (DAVANT),0,Illes Canàries - Lebon (1597),"30,4,92,N8",  Poeta Querol - 5 min.   Poeta Querol - 8 min.   Campanar - 10 min.   Hosp. Clinic - 14 min.   Campanar - 23 min.   Hosp. Clinic - 54 min.,"{""coordinates"": [-0.3504602989321458, 39.46504304755925], ""type"": ""Point""}","39.46504304755925, -0.3504602989321458",POINT (-0.3504602989321458 39.46504304755925),39.46504304755925,-0.3504602989321458,16:12:07
1631.0,25680.0,274,0,Port - Illes Canàries (1631),"19,N9",  La Malva-rosa - 8 min.   La Malva-rosa - 16 min.,"{""coordinates"": [-0.33815712861873515, 39.46152898895248], ""type"": ""Point""}","39.46152898895248, -0.33815712861873515",POINT (-0.3381571286187351 39.46152898895248),39.46152898895248,-0.33815712861873515,16:12:07
985.0,81040.0,6,0,Centre de Salut Benimaclet (985),10,  Benimaclet - Próximo   Benimaclet - 12 min.,"{""coordinates"": [-0.35850351503029254, 39.48332168711801], ""type"": ""Point""}","39.48332168711801, -0.35850351503029254",POINT (-0.3585035150302925 39.48332168711801),39.48332168711801,-0.35850351503029254,16:12:07
773.0,60360.0,JARDÍ,0,Plaça del Temple (773),"11,16,26,28,6,80,94,95,C1,N10",  Pta.de la Mar - Próximo   Pta.de la mar - 4 min.   Av. França - 4 min.   Pta.de la Mar - 6 min.   La Marina - 6 min.   Cntr.Històric - 6 min.   Est.del Nord - 8 min.   Hosp. La Fe - 8 min.   Patraix - 9 min.   Cntr.Històric - 10 min.   Blasco Ibáñez - 13 min.   Est.del Nord - 13 min.   Hosp. La Fe - 17 min.   La Marina - 21 min.   Av. França - 21 min.   Patraix - 22 min.   Pta.de la mar - 27 min.   Blasco Ibáñez - 30 min.,"{""coordinates"": [-0.3712278016518398, 39.47697902585149], ""type"": ""Point""}","39.47697902585149, -0.3712278016518398",POINT (-0.3712278016518398 39.47697902585149),39.47697902585149,-0.3712278016518398,16:12:07
792.0,27510.0,2,0,Encarnació - Guillem de Castro (792),"28,C1",  Cntr.Històric - Próximo   C.Art.Faller - 4 min.   C.Art.Faller - 12 min.   Cntr.Històric - 13 min.,"{""coordinates"": [-0.38380702553581864, 39.47391368850487], ""type"": ""Point""}","39.47391368850487, -0.38380702553581864",POINT (-0.3838070255358186 39.47391368850487),39.47391368850487,-0.38380702553581864,16:12:07
686.0,46320.0,BARDISSA CÁNOVAS (IMPAR),0,Plaça de Cánovas (686),"80,92,93",  Campanar - 2 min.   Av. Cid - 7 min.   Av. Cid - 13 min.   Pl. Espanya - 14 min.   Campanar - 17 min.   Pl. Espanya - 30 min.,"{""coordinates"": [-0.3658185852528091, 39.46848898117759], ""type"": ""Point""}","39.46848898117759, -0.3658185852528091",POINT (-0.3658185852528091 39.46848898117759),39.46848898117759,-0.3658185852528091,16:12:07
691.0,27870.0,1 (RAMON I CAJAL),0,Plaça d'Espanya (691),"80,92",  Campanar - 8 min.   Blasco Ibáñez - 12 min.   Campanar - 23 min.   Blasco Ibáñez - 28 min.,"{""coordinates"": [-0.38103727516887237, 39.46526988246608], ""type"": ""Point""}","39.46526988246608, -0.38103727516887237",POINT (-0.3810372751688724 39.46526988246608),39.46526988246608,-0.38103727516887237,16:12:07
708.0,33630.0,13,0,Germanies - Sevilla (708),"15,19,79,92,93",  Pass. Marítim - 4 min.   La Malva-rosa - 8 min.   La Malva-rosa - 9 min.   Av. Arago - 10 min.   Pass. Marítim - 11 min.   La Malva-rosa - 19 min.   La Malva-rosa - 21 min.   Av. Arago - 23 min.,"{""coordinates"": [-0.37465943814902253, 39.46435627681756], ""type"": ""Point""}","39.46435627681756, -0.37465943814902253",POINT (-0.3746594381490225 39.46435627681756),39.46435627681756,-0.37465943814902253,16:12:07
724.0,38670.0,80,0,Regne de València - Peris i Valero (724),"19,40",  La Malva-rosa - 2 min.   Universitats - 4 min.   La Malva-rosa - 13 min.   Universitats - 18 min.,"{""coordinates"": [-0.36391734679371346, 39.46272739927771], ""type"": ""Point""}","39.46272739927771, -0.36391734679371346",POINT (-0.3639173467937135 39.46272739927771),39.46272739927771,-0.36391734679371346,16:12:07
728.0,59190.0,14,0,Pintor Salvador Abril - Mestre J. Serrano (728),"14,15,35,6,N9",  Hosp. La Fe - Próximo   Castellar - 3 min.   C.Arts i Cièn - 6 min.   Hosp. La Fe - 7 min.   C.Arts i Cièn - 13 min.   Castellar - 20 min.,"{""coordinates"": [-0.37093699330549845, 39.46375709314925], ""type"": ""Point""}","39.46375709314925, -0.37093699330549845",POINT (-0.3709369933054985 39.46375709314925),39.46375709314925,-0.37093699330549845,16:12:07
555.0,22020.0,71,0,Conca - Pérez Galdós (555),11,  Els Orriols - 5 min.   Els Orriols - 20 min.,"{""coordinates"": [-0.3885707407060946, 39.46377446986934], ""type"": ""Point""}","39.46377446986934, -0.3885707407060946",POINT (-0.3885707407060946 39.46377446986934),39.46377446986934,-0.3885707407060946,16:12:07
591.0,69330.0,371,0,Sant Vicent Màrtir (imparell) - Arquebisbe Olaechea (591),"27,9,N6",  Est.del Nord - Próximo   Mercat Central - 2 min.   Est.del Nord - 10 min.   Mercat Central - 15 min.,"{""coordinates"": [-0.38711139556309804, 39.444233429989865], ""type"": ""Point""}","39.444233429989865, -0.38711139556309804",POINT (-0.387111395563098 39.44423342998986),39.444233429989865,-0.38711139556309804,16:12:07
636.0,31920.0,136 (DAVANT),0,Fonteta Sant Lluís (imparell) - Àngel Villena (636),"13,7,N7",  Pta.de la Mar - Próximo   Mercat Central - 11 min.   Pta.de la Mar - 18 min.   Mercat Central - 26 min.,"{""coordinates"": [-0.3684030328771879, 39.448583023433734], ""type"": ""Point""}","39.448583023433734, -0.3684030328771879",POINT (-0.3684030328771879 39.44858302343373),39.448583023433734,-0.3684030328771879,16:12:07
640.0,61920.0,23,0,Puigcampana - Fonteta Sant Lluís (640),7,  Mercat Central - 4 min.   Mercat Central - 17 min.,"{""coordinates"": [-0.3712258287196661, 39.45495005321587], ""type"": ""Point""}","39.45495005321587, -0.3712258287196661",POINT (-0.3712258287196661 39.45495005321587),39.45495005321587,-0.3712258287196661,16:12:07
474.0,12180.0,37,0,Brasil - Francisco Moreno Usedo (474),73,  Est.del Nord - 7 min.   Est.del Nord - 18 min.,"{""coordinates"": [-0.3974846877256919, 39.47147480007337], ""type"": ""Point""}","39.47147480007337, -0.3974846877256919",POINT (-0.3974846877256919 39.47147480007337),39.47147480007337,-0.3974846877256919,16:12:07
498.0,73920.0,14 (CARRIL BUS),0,Mercat de Castilla (498),"71,99",  La Malva-rosa - 6 min.   Universitats - 16 min.   La Malva-rosa - 17 min.   Universitats - 25 min.,"{""coordinates"": [-0.4061690717084912, 39.465459804945326], ""type"": ""Point""}","39.465459804945326, -0.4061690717084912",POINT (-0.4061690717084912 39.46545980494533),39.465459804945326,-0.4061690717084912,16:12:07
507.0,18390.0,41,0,Central de Policia Local de València (507),"70,93,N4",  Pass. Marítim - Próximo   Alboraia - 5 min.   Pass. Marítim - 8 min.   Alboraia - 21 min.,"{""coordinates"": [-0.39992331525642283, 39.46855484215892], ""type"": ""Point""}","39.46855484215892, -0.39992331525642283",POINT (-0.3999233152564228 39.46855484215892),39.46855484215892,-0.39992331525642283,16:12:07
368.0,2400.0,128,0,Mercat de Campanar (368),89,  Ed. Bosca - 6 min.   Ed. Bosca - 12 min.,"{""coordinates"": [-0.3947695586673236, 39.47777580159739], ""type"": ""Point""}","39.47777580159739, -0.3947695586673236",POINT (-0.3947695586673236 39.47777580159739),39.47777580159739,-0.3947695586673236,16:12:07
373.0,59490.0,34,0,Campanar (373),"62,64,92,99,N3",  Campanar - Próximo   Benimàmet - 6 min.   Benicalap - 7 min.   Campanar - 8 min.   P. Congressos - 9 min.   Benimàmet - 16 min.   Benicalap - 18 min.   P. Congressos - 18 min.,"{""coordinates"": [-0.3946933426654246, 39.48439589204899], ""type"": ""Point""}","39.48439589204899, -0.3946933426654246",POINT (-0.3946933426654246 39.48439589204899),39.48439589204899,-0.3946933426654246,16:12:07
375.0,81575.0,6 (ACCÉS),0,Corts Valencianes - Davant Esc. Prof. Sant Josep (375),"62,99,N3",  Benimàmet - 7 min.   P. Congressos - 10 min.   Benimàmet - 17 min.   P. Congressos - 20 min.,"{""coordinates"": [-0.3964199275134341, 39.486989640906074], ""type"": ""Point""}","39.486989640906074, -0.3964199275134341",POINT (-0.3964199275134341 39.48698964090607),39.486989640906074,-0.3964199275134341,16:12:07
279.0,49500.0,50,0,Camí de Montcada - Dr. Peset Aleixandre (279),26,  Moncada - 7 min.   Moncada - 33 min.,"{""coordinates"": [-0.37857643440657046, 39.49146653791018], ""type"": ""Point""}","39.49146653791018, -0.37857643440657046",POINT (-0.3785764344065705 39.49146653791018),39.49146653791018,-0.37857643440657046,16:12:07
281.0,49500.0,121 (DAVANT),0,Camí de Montcada (parell) - Alemany (281),26,  Moncada - 9 min.   Moncada - 35 min.,"{""coordinates"": [-0.38095722592959064, 39.49649249254142], ""type"": ""Point""}","39.49649249254142, -0.38095722592959064",POINT (-0.3809572259295906 39.49649249254142),39.49649249254142,-0.38095722592959064,16:12:07
